TANGGAL,TAVG,RH_AVG,RR,FF_AVG,PM25
11-07-2025,28.2,72,0,1,52.04
12-07-2025,28.2,76,0,2,96.9
13-07-2025,28.3,78,0,1,72.72
14-07-2025,28,82,8888,1,64.29
15-07-2025,27.8,85,0,1,56.22
16-07-2025,28.5,79,5.5,1,66.93
17-07-2025,28.1,80,1,1,52.81
18-07-2025,28.7,82,0,1,53.91
19-07-2025,27.9,77,3.2,2,50.64
20-07-2025,28.4,72,0,1,45.53
21-07-2025,28.8,75,0,2,38.72
22-07-2025,28.4,71,0,1,50.32
23-07-2025,28.4,74,0,1,65.75
24-07-2025,28.7,72,0,1,
25-07-2025,29.5,72,0,2,75.19
26-07-2025,29.1,75,0,1,85.22
27-07-2025,29.1,79,0,1,105.19
28-07-2025,28.3,79,0,1,54.35
29-07-2025,29.3,74,32,2,52.32
30-07-2025,28.9,77,0,1,35.53
31-07-2025,28.5,75,0,2,31.03
01-08-2025,29.2,76,0,2,37.2
02-08-2025,29.2,72,0,1,54.85
03-08-2025,27.3,84,0,2,54.41
04-08-2025,26.6,85,81.9,1,30.4
05-08-2025,26.7,84,68.4,2,39.7
06-08-2025,28.6,79,25.6,1,56.16
07-08-2025,28.5,80,0,1,70.79
08-08-2025,28.1,85,25.9,1,56.56
09-08-2025,28.5,82,8888,1,63.11
10-08-2025,28,82,4,1,49.05
11-08-2025,26.8,89,0,1,49.26
12-08-2025,25.8,90,3,1,55.02
13-08-2025,26.9,84,28.8,1,45.94
14-08-2025,26.7,76,0.8,1,
15-08-2025,27.6,68,1,1,
16-08-2025,27.8,72,0,2,
17-08-2025,28.4,73,0,2,
18-08-2025,28.2,77,0,2,
19-08-2025,26.2,90,5.8,1,
20-08-2025,26.7,86,2.9,1,
21-08-2025,27.1,81,14.2,2,
22-08-2025,28.2,78,0,2,
23-08-2025,28.1,82,0,1,
24-08-2025,27.6,82,4.7,1,
25-08-2025,26.4,86,1.1,1,
26-08-2025,27.7,77,25,1,52.67
27-08-2025,28.8,72,0,1,
28-08-2025,28.6,73,0,2,
29-08-2025,27.4,82,52.5,1,21.89
30-08-2025,27.7,81,14,1,23.75
31-08-2025,27.9,79,3,1,20.84
01-09-2025,28.4,76,0.2,2,38.49
02-09-2025,28.9,71,0,4,37.29
03-09-2025,29.4,66,0,3,39.04
04-09-2025,29.1,72,0,2,37.36
05-09-2025,28.9,74,0,1,55.72
06-09-2025,28.5,76,0,2,42.12
07-09-2025,28,76,28.6,2,
08-09-2025,28.9,79,0,1,
09-09-2025,26.4,91,0,1,51.89
10-09-2025,29,75,8,2,45.26
11-09-2025,26.6,90,3,2,
12-09-2025,26.6,9999,28.5,1,20.96
13-09-2025,28.3,79,114.2,1,23.91
14-09-2025,28.9,75,0,1,42.79
15-09-2025,29.2,69,0,1,30.6
16-09-2025,26.3,87,0,1,59.62
17-09-2025,27.1,82,29.3,2,
18-09-2025,26.6,86,2,1,
19-09-2025,27.5,84,0,2,
20-09-2025,27.6,82,0,2,
21-09-2025,27,87,0.8,1,
22-09-2025,29.4,79,3,2,30.39
23-09-2025,29.2,79,0.1,1,39.15
24-09-2025,29.7,71,0,2,56.38
25-09-2025,28.5,79,0,1,67.36
26-09-2025,27.8,79,12.7,2,38.79
27-09-2025,29.2,75,21.6,1,36.06
28-09-2025,28.9,75,0,3,42.24
29-09-2025,27.5,82,4.5,3,37.51
30-09-2025,26.7,81,31,2,29.64
01-10-2025,27.3,81,17.5,2,30.8
02-10-2025,27,85,0.5,1,39.67
03-10-2025,28.4,76,0.6,1,23.47
04-10-2025,29.1,74,0,2,35.53
05-10-2025,28.8,76,0,2,46.95
06-10-2025,28.9,73,6.8,2,48.44
07-10-2025,27.2,82,0,2,52.16
08-10-2025,27.7,80,25.2,1,39.45
09-10-2025,29.1,69,8888,2,53.82
10-10-2025,28,75,6.1,2,41.78
11-10-2025,29.5,69,8888,2,47.61
12-10-2025,29.9,68,0,2,48.67
13-10-2025,29.7,73,0,2,54.38
14-10-2025,30.2,72,0,2,41.49
15-10-2025,29.8,79,0,2,50.13
16-10-2025,30,76,7.9,1,51.77
17-10-2025,28.7,79,0,1,51.38
18-10-2025,27.6,84,49.4,1,34.92
19-10-2025,29,77,0,1,48.38
20-10-2025,29.2,80,0,1,67.23
21-10-2025,29.3,78,2.5,2,57.59
22-10-2025,28.7,80,0,2,31.4
23-10-2025,28.1,80,45.9,3,16.77
24-10-2025,27.1,85,0.8,3,13.59
25-10-2025,28.3,74,9.8,3,21.79
26-10-2025,27.8,84,0.5,1,25.62
27-10-2025,27.4,84,65.1,1,30.95
28-10-2025,26.5,85,0.7,1,22.87
29-10-2025,27.5,78,0.3,1,27.92
30-10-2025,27.4,85,28,1,
31-10-2025,27.2,82,12,1,
